library,function,line,file
syft.serde.protobuf.serde._unbufferize,syft.serde.protobuf.serde._unbufferize,234,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\fl\dataset.py
syft.serde.protobuf.serde._unbufferize,syft.serde.protobuf.serde._unbufferize,235,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\fl\dataset.py
syft.serde.protobuf.proto.get_protobuf_id,syft.serde.protobuf.proto.get_protobuf_id,236,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\fl\dataset.py
syft.serde.protobuf.serde._unbufferize,syft.serde.protobuf.serde._unbufferize,239,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\fl\dataset.py
syft.generic.pointers.multi_pointer.MultiPointerTensor,MultiPointerTensor,18,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\functions.py
syft.frameworks.torch.he.fv.util.rns_tool.RNSTool,RNSTool,87,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\context.py
syft.frameworks.torch.he.fv.util.operations.get_significant_count,get_significant_count,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\decryptor.py
syft.frameworks.torch.he.fv.plaintext.PlainText,PlainText,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\decryptor.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\decryptor.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,65,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\decryptor.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,95,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\decryptor.py
syft.frameworks.torch.he.fv.util.rlwe.encrypt_asymmetric,encrypt_asymmetric,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\encryptor.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\encryptor.py
syft.frameworks.torch.he.fv.util.rlwe.encrypt_asymmetric,encrypt_asymmetric,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\encryptor.py
syft.frameworks.torch.he.fv.util.rlwe.encrypt_symmetric,encrypt_symmetric,78,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\encryptor.py
syft.frameworks.torch.he.fv.util.operations.multiply_add_plain_with_delta,multiply_add_plain_with_delta,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\encryptor.py
syft.frameworks.torch.he.fv.util.operations.negate_mod,negate_mod,120,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,122,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,178,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.multiply_add_plain_with_delta,multiply_add_plain_with_delta,192,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.plaintext.PlainText,PlainText,206,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,206,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.multiply_sub_plain_with_delta,multiply_sub_plain_with_delta,220,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_sub_mod,poly_sub_mod,242,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_negate_mod,poly_negate_mod,248,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,250,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,307,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,308,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,320,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,321,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,349,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,368,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,370,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.plaintext.PlainText,PlainText,384,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,384,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,440,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,446,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_sub_mod,poly_sub_mod,473,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,480,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,484,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\evaluator.py
syft.frameworks.torch.he.fv.plaintext.PlainText,PlainText,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\integer_encoder.py
syft.frameworks.torch.he.fv.util.operations.get_significant_count,get_significant_count,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\integer_encoder.py
syft.frameworks.torch.he.fv.secret_key.SecretKey,SecretKey,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\key_generator.py
syft.frameworks.torch.he.fv.util.rlwe.sample_poly_ternary,sample_poly_ternary,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\key_generator.py
syft.frameworks.torch.he.fv.util.rlwe.encrypt_symmetric,encrypt_symmetric,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\key_generator.py
syft.frameworks.torch.he.fv.public_key.PublicKey,PublicKey,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\key_generator.py
syft.frameworks.torch.he.fv.relin_keys.RelinKeys,RelinKeys,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\key_generator.py
syft.frameworks.torch.he.fv.util.fv_std_param.FV_STD_PARMS_128_TC,FV_STD_PARMS_128_TC,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\modulus.py
syft.frameworks.torch.he.fv.util.fv_std_param.FV_STD_PARMS_192_TC,FV_STD_PARMS_192_TC,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\modulus.py
syft.frameworks.torch.he.fv.util.fv_std_param.FV_STD_PARMS_256_TC,FV_STD_PARMS_256_TC,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\modulus.py
syft.frameworks.torch.he.fv.util.numth.get_primes,get_primes,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\modulus.py
syft.frameworks.torch.he.fv.util.rlwe.encrypt_symmetric,encrypt_symmetric,27,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\relin_keys.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\relin_keys.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\relin_keys.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,48,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\base_converter.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\base_converter.py
syft.frameworks.torch.he.fv.util.operations.exponentiate_mod,exponentiate_mod,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\numth.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\numth.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,247,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\operations.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,275,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\operations.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,145,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rlwe.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,146,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rlwe.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,151,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rlwe.py
syft.frameworks.torch.he.fv.util.operations.poly_negate_mod,poly_negate_mod,182,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rlwe.py
syft.frameworks.torch.he.fv.util.operations.poly_add_mod,poly_add_mod,183,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rlwe.py
syft.frameworks.torch.he.fv.util.operations.poly_mul_mod,poly_mul_mod,184,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rlwe.py
syft.frameworks.torch.he.fv.ciphertext.CipherText,CipherText,192,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rlwe.py
syft.frameworks.torch.he.fv.util.operations.multiply_many_except,multiply_many_except,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_base.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_base.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,31,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.numth.get_primes,get_primes,38,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,52,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.base_converter.BaseConvertor,BaseConvertor,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.base_converter.BaseConvertor,BaseConvertor,63,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,63,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.base_converter.BaseConvertor,BaseConvertor,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.base_converter.BaseConvertor,BaseConvertor,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.rns_base.RNSBase,RNSBase,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.base_converter.BaseConvertor,BaseConvertor,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,77,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,113,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.negate_mod,negate_mod,116,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.invert_mod,invert_mod,124,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.poly_sub_mod,poly_sub_mod,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,165,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,202,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,220,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.negate_mod,negate_mod,245,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.frameworks.torch.he.fv.util.operations.multiply_mod,multiply_mod,246,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\he\fv\util\rns_tool.py
syft.ID_PROVIDER.seed,syft.ID_PROVIDER.seed,101,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.frameworks.torch.torch_attributes.TorchAttributes,TorchAttributes,115,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.frameworks.crypten.crypten_attributes.CryptenAttributes,CryptenAttributes,131,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.workers.virtual.VirtualWorker,VirtualWorker,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.frameworks.crypten.hook.hook.crypten_to_auto_overload.items,crypten_to_auto_overload.items,160,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.frameworks.crypten.hook.hook.hook_crypten,hook_crypten,240,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.frameworks.crypten.hook.hook.hook_crypten_module,hook_crypten_module,241,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.generic.frameworks.remote.Remote.register_framework,Remote.register_framework,319,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.generic.frameworks.hook.hook_args.unwrap_args_from_method,hook_args.unwrap_args_from_method,528,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.generic.frameworks.hook.hook_args.hook_response,hook_args.hook_response,537,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.generic.abstract.tensor._apply_args,_apply_args,561,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook.py
syft.generic.frameworks.hook.hook_args.register_ambiguous_method,register_ambiguous_method,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook_args.py
syft.generic.frameworks.hook.hook_args.register_ambiguous_function,register_ambiguous_function,91,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook_args.py
syft.generic.frameworks.hook.hook_args.register_type_rule,register_type_rule,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook_args.py
syft.generic.frameworks.hook.hook_args.register_forward_func,register_forward_func,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook_args.py
syft.generic.frameworks.hook.hook_args.register_backward_func,register_backward_func,94,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\hook\hook_args.py
syft.exceptions.DependencyError,DependencyError,16,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\linalg\lr.py
syft.frameworks.torch.linalg.operations.inv_sym,inv_sym,115,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\linalg\lr.py
syft.frameworks.torch.linalg.operations.qr,qr,386,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\linalg\lr.py
syft.frameworks.torch.linalg.operations.qr,qr,508,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\linalg\lr.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\beaver.py
syft.frameworks.torch.mpc.falcon.falcon_helper.FalconHelper.unfold,FalconHelper.unfold,9,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\falcon\falcon.py
syft.generic.utils.remote,remote,136,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\fss.py
syft.local_worker.crypto_store.provide_primitives,sy.local_worker.crypto_store.provide_primitives,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\fss.py
syft.generic.utils.remote,remote,166,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\fss.py
syft.local_worker.async_dispatch,sy.local_worker.async_dispatch,172,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\fss.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,182,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\fss.py
syft.exceptions.EmptyCryptoPrimitiveStoreError,EmptyCryptoPrimitiveStoreError,96,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\primitives.py
syft.exceptions.EmptyCryptoPrimitiveStoreError,EmptyCryptoPrimitiveStoreError,153,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\primitives.py
syft.frameworks.torch.mpc.fss.keygen,sy.frameworks.torch.mpc.fss.keygen,248,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\primitives.py
syft.frameworks.torch.mpc.beaver.build_triple,build_triple,279,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\primitives.py
