library,function,line,file
logging.info,logging.info,133,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,136,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,218,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,252,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,253,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,254,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,255,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,298,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,319,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\tfe_benchmarks\tfe_benchmarks.py
logging.info,logging.info,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\examples\util.py
logging.getLogger,logging.getLogger,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\pycon-workshop-2020\multiprocess_launcher.py
logging.getLogger,logging.getLogger,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\pycon-workshop-2020\multiprocess_launcher.py
logging.getLogger,logging.getLogger,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\pycon-workshop-2020\multiprocess_launcher.py
crypten.debug.debug.configure_logging,crypten.debug.configure_logging,118,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\multiprocess_test_case.py
logging.info,logging.info,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_arithmetic.py
logging.info,logging.info,48,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_arithmetic.py
logging.info,logging.info,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_arithmetic.py
logging.info,logging.info,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_autograd.py
logging.info,logging.info,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_autograd.py
logging.info,logging.info,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_autograd.py
logging.info,logging.info,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_binary.py
logging.info,logging.info,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_binary.py
logging.info,logging.info,41,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_binary.py
logging.info,logging.info,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_crypten.py
logging.info,logging.info,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_crypten.py
logging.info,logging.info,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_crypten.py
logging.info,logging.info,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_cuda.py
logging.info,logging.info,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_cuda.py
logging.info,logging.info,52,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_cuda.py
logging.info,logging.info,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_cuda.py
crypten.debug.configure_logging,configure_logging,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_debug.py
logging.info,logging.info,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_gradients.py
logging.info,logging.info,68,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_gradients.py
logging.info,logging.info,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_gradients.py
logging.getLogger,logging.getLogger,363,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_gradients.py
logging.info,logging.info,645,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_gradients.py
logging.info,logging.info,646,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_gradients.py
logging.info,logging.info,647,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_gradients.py
logging.info,logging.info,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_mpc.py
logging.info,logging.info,54,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_mpc.py
logging.info,logging.info,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_mpc.py
logging.info,logging.info,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_mpc.py
logging.getLogger,logging.getLogger,1145,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_mpc.py
logging.info,logging.info,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_nn.py
logging.info,logging.info,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_nn.py
logging.info,logging.info,59,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_nn.py
logging.getLogger,logging.getLogger,819,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_nn.py
logging.info,logging.info,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_onnx_converter.py
logging.info,logging.info,41,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_onnx_converter.py
logging.info,logging.info,42,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_onnx_converter.py
logging.info,logging.info,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_optim.py
logging.info,logging.info,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_optim.py
logging.info,logging.info,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_optim.py
crypten.nn.tensorboard.graph,tensorboard.graph,27,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\Bhavishrg\Ruffle\test\test_tensorboard.py
logging.info,logging.info,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\communicator.py
logging.info,logging.info,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\communicator.py
logging.info,logging.info,142,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\communicator.py
logging.info,logging.info,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\communicator.py
logging.getLogger,logging.getLogger,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\in_process_communicator.py
logging.getLogger,logging.getLogger,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\in_process_communicator.py
logging.info,logging.info,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\in_process_communicator.py
logging.info,logging.info,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\in_process_communicator.py
logging.info,logging.info,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\in_process_communicator.py
logging.info,logging.info,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\in_process_communicator.py
logging.getLogger,logging.getLogger,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\communicator\in_process_communicator.py
logging.getLogger,logging.getLogger,28,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\debug\debug.py
logging.basicConfig,logging.basicConfig,29,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\debug\debug.py
logging.error,logging.error,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\mpc\context.py
logging.info,logging.info,161,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,240,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,245,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,248,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,263,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\mpc\provider\ttp_provider.py
tensorboard.compat.proto.node_def_pb2.NodeDef,NodeDef,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\nn\tensorboard.py
tensorboard.compat.proto.node_def_pb2.NodeDef,NodeDef,52,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\nn\tensorboard.py
tensorboard.compat.proto.attr_value_pb2.AttrValue,AttrValue,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\nn\tensorboard.py
tensorboard.compat.proto.graph_pb2.GraphDef,GraphDef,61,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\nn\tensorboard.py
tensorboard.compat.proto.versions_pb2.VersionDef,VersionDef,61,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\crypten\nn\tensorboard.py
logging.getLogger,logging.getLogger,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\scripts\launcher.py
logging.basicConfig,logging.basicConfig,25,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\scripts\launcher.py
logging.getLogger,logging.getLogger,52,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\scripts\multiprocess_launcher.py
logging.getLogger,logging.getLogger,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\CGCL-codes\FastCryptGPU\scripts\multiprocess_launcher.py
editor.callbacks.assign_callbacks,assign_callbacks,10,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\cytoscape-editor\app.py
logging.getLogger,logging.getLogger,4,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\1_lda_analysis.py
logging.getLogger,logging.getLogger,5,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\1_lda_analysis.py
logging.StreamHandler,logging.StreamHandler,7,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\1_lda_analysis.py
logging.Formatter,logging.Formatter,8,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\1_lda_analysis.py
logging.getLogger,logging.getLogger,4,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\2_add_biblio_data.py
logging.getLogger,logging.getLogger,5,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\2_add_biblio_data.py
logging.StreamHandler,logging.StreamHandler,7,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\2_add_biblio_data.py
logging.Formatter,logging.Formatter,8,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\2_add_biblio_data.py
logging.getLogger,logging.getLogger,4,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\3_reduce_num_nodes.py
logging.getLogger,logging.getLogger,5,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\3_reduce_num_nodes.py
logging.StreamHandler,logging.StreamHandler,7,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\3_reduce_num_nodes.py
logging.Formatter,logging.Formatter,8,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\3_reduce_num_nodes.py
logging.getLogger,logging.getLogger,4,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\4_build_default_cytomap.py
logging.getLogger,logging.getLogger,5,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\4_build_default_cytomap.py
logging.StreamHandler,logging.StreamHandler,7,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\4_build_default_cytomap.py
logging.Formatter,logging.Formatter,8,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-cytoscape-lda\4_build_default_cytomap.py
logging.warning,logging.warning,154,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chaitanya9899\dash_sample_app\dash-daq-iv-tracer\dash_daq_drivers\communication_utils.py
logging.warning,logging.warning,23,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\common\functions\dropout.py
logging.info,logging.info,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\common\serial.py
logging.info,logging.info,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\distributed_communicator.py
logging.info,logging.info,61,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\distributed_communicator.py
logging.getLogger,logging.getLogger,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\in_process_communicator.py
logging.getLogger,logging.getLogger,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\in_process_communicator.py
logging.info,logging.info,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\in_process_communicator.py
logging.info,logging.info,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\in_process_communicator.py
logging.info,logging.info,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\in_process_communicator.py
logging.info,logging.info,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\in_process_communicator.py
logging.getLogger,logging.getLogger,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\communicator\in_process_communicator.py
logging.getLogger,logging.getLogger,28,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\debug\debug.py
logging.basicConfig,logging.basicConfig,29,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\debug\debug.py
logging.log,logging.log,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\debug\debug.py
logging.warning,logging.warning,472,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\gradients.py
logging.warning,logging.warning,508,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\gradients.py
logging.warning,logging.warning,136,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\models\__init__.py
logging.warning,logging.warning,144,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\models\__init__.py
logging.warning,logging.warning,172,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\models\__init__.py
logging.error,logging.error,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\context.py
logging.error,logging.error,135,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\context.py
logging.info,logging.info,373,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,540,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,545,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,548,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,646,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\provider\ttp_provider.py
logging.info,logging.info,647,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\mpc\provider\ttp_provider.py
logging.warning,logging.warning,1521,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\module.py
logging.warning,logging.warning,1550,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\module.py
logging.warning,logging.warning,2213,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\module.py
logging.warning,logging.warning,2267,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\module.py
logging.warning,logging.warning,2307,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\module.py
tensorboard.compat.proto.node_def_pb2.NodeDef,NodeDef,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\tensorboard.py
tensorboard.compat.proto.node_def_pb2.NodeDef,NodeDef,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\tensorboard.py
tensorboard.compat.proto.attr_value_pb2.AttrValue,AttrValue,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\tensorboard.py
tensorboard.compat.proto.graph_pb2.GraphDef,GraphDef,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\tensorboard.py
tensorboard.compat.proto.versions_pb2.VersionDef,VersionDef,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\chenfar\PP-CFMTl\crypten\nn\tensorboard.py
torch.utils.tensorboard.SummaryWriter,SummaryWriter,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\Finding-Private-Bugs\opacus_wrong\utils\stats.py
utils.log_utils.create_logger,create_logger,18,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\client.py
utils.log_utils.create_logger,create_logger,74,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\client.py
logging.basicConfig,logging.basicConfig,7,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\mpc\run_test.py
logging.getLogger,logging.getLogger,8,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\mpc\run_test.py
utils.log_utils.create_logger,create_logger,101,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\pg.py
tensorflow.compat.v1.logging.set_verbosity,tf.compat.v1.logging.set_verbosity,20,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\run_protocol.py
utils.log_utils.create_logger,create_logger,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\server.py
logging.getLogger,logging.getLogger,13,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\utils\log_utils.py
logging.StreamHandler,logging.StreamHandler,16,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\utils\log_utils.py
logging.FileHandler,logging.FileHandler,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\capc\utils\log_utils.py
logging.info,logging.info,198,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
logging.info,logging.info,251,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
logging.info,logging.info,328,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
logging.info,logging.info,436,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
logging.info,logging.info,512,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
logging.basicConfig,logging.basicConfig,542,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
logging.basicConfig,logging.basicConfig,545,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
tensorboardX.SummaryWriter,SummaryWriter,597,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\chexpert\bin\train_chexpert.py
logging.getLogger,logging.getLogger,3,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\coco\models\utils\factory.py
keras.callbacks.ModelCheckpoint,ModelCheckpoint,325,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\nih\nih-keras.py
keras.callbacks.EarlyStopping,EarlyStopping,329,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\nih\nih-keras.py
pytorch_lightning.callbacks.EarlyStopping,EarlyStopping,411,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\nih\pytorch_multi_class\nih_pytorch.py
pytorch_lightning.callbacks.ModelCheckpoint,ModelCheckpoint,412,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\cleverhans-lab\private-multi-winner-voting\datasets\deprecated\nih\pytorch_multi_class\nih_pytorch.py
logging.info,logging.info,23,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\differential_privacy\customized_client.py
logging.info,logging.info,96,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\differential_privacy\customized_client.py
logging.info,logging.info,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\differential_privacy\customized_client.py
logging.info,logging.info,20,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\dry_run\customized_client.py
logging.info,logging.info,70,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\dry_run\customized_client.py
logging.info,logging.info,72,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\dry_run\customized_client.py
fedscale.core.fllibs.logging.info,logging.info,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\heterofl\customized_client.py
fedscale.core.fllibs.logging.info,logging.info,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\continue-revolution\fedscale-experiment\examples\heterofl\customized_client.py
